Data Number,Source Video Title
672.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-058.mp4
673.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-003.mp4
674.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-057.mp4
675.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-028.mp4
676.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-068.mp4
677.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-074.mp4
678.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-067.mp4
679.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-013.mp4
680.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-060.mp4
681.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-062.mp4
682.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-027.mp4
683.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-020.mp4
684.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-006.mp4
685.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-008.mp4
686.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-007.mp4
687.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-041.mp4
688.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-008.mp4
689.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-003.mp4
690.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-009.mp4
691.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-001.mp4
692.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-004.mp4
693.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-010.mp4
694.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-011.mp4
695.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-012.mp4
696.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-007.mp4
697.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-006.mp4
698.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-005.mp4
699.mp4,腾空飞脚+（一步之内）侧空翻与侧空翻转体360°-Scene-002.mp4
700.mp4,长穗剑-Scene-004.mp4
701.mp4,长穗剑-Scene-003.mp4
702.mp4,长穗剑-Scene-001.mp4
703.mp4,长穗剑-Scene-002.mp4
704.mp4,挂剑-Scene-001.mp4
705.mp4,初级刀术-Scene-016.mp4
706.mp4,初级刀术-Scene-015.mp4
707.mp4,初级刀术-Scene-017.mp4
708.mp4,初级刀术-Scene-020.mp4
709.mp4,初级刀术-Scene-025.mp4
710.mp4,初级刀术-Scene-004.mp4
711.mp4,初级刀术-Scene-021.mp4
712.mp4,初级刀术-Scene-023.mp4
713.mp4,初级刀术-Scene-024.mp4
714.mp4,初级刀术-Scene-014.mp4
715.mp4,初级刀术-Scene-011.mp4
716.mp4,初级刀术-Scene-029.mp4
717.mp4,初级刀术-Scene-018.mp4
718.mp4,初级刀术-Scene-008.mp4
719.mp4,初级刀术-Scene-028.mp4
720.mp4,初级刀术-Scene-006.mp4
721.mp4,初级刀术-Scene-007.mp4
722.mp4,初级刀术-Scene-003.mp4
723.mp4,初级刀术-Scene-026.mp4
724.mp4,初级刀术-Scene-013.mp4
725.mp4,初级刀术-Scene-019.mp4
726.mp4,初级刀术-Scene-005.mp4
727.mp4,初级刀术-Scene-022.mp4
728.mp4,初级刀术-Scene-027.mp4
729.mp4,初级刀术-Scene-009.mp4
730.mp4,初级刀术-Scene-001.mp4
731.mp4,初级刀术-Scene-010.mp4
732.mp4,初级刀术-Scene-002.mp4
733.mp4,初级刀术-Scene-012.mp4
734.mp4,第一套国际武术竞赛套路-南刀-第二段-国一南刀#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-002.mp4
735.mp4,第一套国际武术竞赛套路-南刀-第二段-国一南刀#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-001.mp4
736.mp4,褪去的色彩-Scene-002.mp4
737.mp4,褪去的色彩-Scene-012.mp4
738.mp4,褪去的色彩-Scene-005.mp4
739.mp4,褪去的色彩-Scene-010.mp4
740.mp4,褪去的色彩-Scene-001.mp4
741.mp4,褪去的色彩-Scene-015.mp4
742.mp4,褪去的色彩-Scene-008.mp4
743.mp4,褪去的色彩-Scene-009.mp4
744.mp4,褪去的色彩-Scene-003.mp4
745.mp4,褪去的色彩-Scene-007.mp4
746.mp4,褪去的色彩-Scene-004.mp4
747.mp4,褪去的色彩-Scene-017.mp4
748.mp4,褪去的色彩-Scene-018.mp4
749.mp4,褪去的色彩-Scene-019.mp4
750.mp4,褪去的色彩-Scene-014.mp4
751.mp4,褪去的色彩-Scene-016.mp4
752.mp4,褪去的色彩-Scene-006.mp4
753.mp4,褪去的色彩-Scene-013.mp4
754.mp4,褪去的色彩-Scene-011.mp4
755.mp4,【武术谢远航】Up主探索中，欢迎收看求三连！-Scene-001.mp4
756.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-007.mp4
757.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-010.mp4
758.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-005.mp4
759.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-009.mp4
760.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-008.mp4
761.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-003.mp4
762.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-013.mp4
763.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-006.mp4
764.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-014.mp4
765.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-002.mp4
766.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-011.mp4
767.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-004.mp4
768.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-012.mp4
769.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第二名-钟睿-Scene-001.mp4
770.mp4,第一套国际武术竞赛套路-枪术-第四段-国一枪术#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-001.mp4
771.mp4,背花刀-Scene-001.mp4
772.mp4,旋子转体360°劈叉-Scene-005.mp4
773.mp4,旋子转体360°劈叉-Scene-004.mp4
774.mp4,旋子转体360°劈叉-Scene-007.mp4
775.mp4,旋子转体360°劈叉-Scene-001.mp4
776.mp4,旋子转体360°劈叉-Scene-002.mp4
777.mp4,旋子转体360°劈叉-Scene-006.mp4
778.mp4,旋子转体360°劈叉-Scene-003.mp4
779.mp4,旋子转体360°劈叉-Scene-008.mp4
780.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-022.mp4
781.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-030.mp4
782.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-008.mp4
783.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-024.mp4
784.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-028.mp4
785.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-019.mp4
786.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-021.mp4
787.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-026.mp4
788.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-006.mp4
789.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-016.mp4
790.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-011.mp4
791.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-002.mp4
792.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-014.mp4
793.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-012.mp4
794.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-003.mp4
795.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-001.mp4
796.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-010.mp4
797.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-025.mp4
798.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-029.mp4
799.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-005.mp4
800.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-027.mp4
801.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-017.mp4
802.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-004.mp4
803.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-018.mp4
804.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-013.mp4
805.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-015.mp4
806.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-023.mp4
807.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-007.mp4
808.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-020.mp4
809.mp4,回顾上一届广西区运会（武术套路）贵港代表队（桂平籍运动员）-Scene-009.mp4
810.mp4,42式太极拳-第四段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-002.mp4
811.mp4,42式太极拳-第四段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-001.mp4
812.mp4,42式太极拳-第四段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-003.mp4
813.mp4,基层武术-Scene-012.mp4
814.mp4,基层武术-Scene-015.mp4
815.mp4,基层武术-Scene-003.mp4
816.mp4,基层武术-Scene-020.mp4
817.mp4,基层武术-Scene-007.mp4
818.mp4,基层武术-Scene-019.mp4
819.mp4,基层武术-Scene-021.mp4
820.mp4,基层武术-Scene-005.mp4
821.mp4,基层武术-Scene-001.mp4
822.mp4,基层武术-Scene-014.mp4
823.mp4,基层武术-Scene-008.mp4
824.mp4,基层武术-Scene-024.mp4
825.mp4,基层武术-Scene-011.mp4
826.mp4,基层武术-Scene-022.mp4
827.mp4,基层武术-Scene-016.mp4
828.mp4,基层武术-Scene-025.mp4
829.mp4,基层武术-Scene-013.mp4
830.mp4,基层武术-Scene-023.mp4
831.mp4,基层武术-Scene-002.mp4
832.mp4,基层武术-Scene-017.mp4
833.mp4,基层武术-Scene-004.mp4
834.mp4,基层武术-Scene-018.mp4
835.mp4,基层武术-Scene-010.mp4
836.mp4,基层武术-Scene-009.mp4
837.mp4,基层武术-Scene-006.mp4
838.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-014.mp4
839.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-012.mp4
840.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-008.mp4
841.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-024.mp4
842.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-003.mp4
843.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-019.mp4
844.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-005.mp4
845.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-021.mp4
846.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-004.mp4
847.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-007.mp4
848.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-011.mp4
849.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-017.mp4
850.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-006.mp4
851.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-020.mp4
852.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-015.mp4
853.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-018.mp4
854.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-025.mp4
855.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-022.mp4
856.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-023.mp4
857.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-002.mp4
858.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-010.mp4
859.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-013.mp4
860.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-009.mp4
861.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-016.mp4
862.mp4,广西壮族自治区第十五届运动会武术套路比赛于2022年11月14日在桂平市五中体育馆完美收官[庆祝][庆祝][庆祝]，贵港队3金2银2铜[烟花][烟花][烟花]-Scene-001.mp4
863.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-003.mp4
864.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-010.mp4
865.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-012.mp4
866.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-007.mp4
867.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-013.mp4
868.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-011.mp4
869.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-004.mp4
870.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-001.mp4
871.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-006.mp4
872.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-008.mp4
873.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-009.mp4
874.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-005.mp4
875.mp4,广西第十五届运动会武术套路比赛-桂平吴铭博-男子乙组三项全能第一名-Scene-002.mp4
876.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-005.mp4
877.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-006.mp4
878.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-003.mp4
879.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-002.mp4
880.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-004.mp4
881.mp4,【武术谢远航】视频已打包，欢迎围观！-Scene-001.mp4
882.mp4,云手-Scene-001.mp4
883.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-016.mp4
884.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-012.mp4
885.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-002.mp4
886.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-019.mp4
887.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-014.mp4
888.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-004.mp4
889.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-010.mp4
890.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-003.mp4
891.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-013.mp4
892.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-011.mp4
893.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-009.mp4
894.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-015.mp4
895.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-018.mp4
896.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-007.mp4
897.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-001.mp4
898.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-008.mp4
899.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-020.mp4
900.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-017.mp4
901.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-005.mp4
902.mp4,记录6岁小妹妹第一次独自完成侧空翻，虽然很低，但我相信，你一定会做得更好，继续加油。-Scene-006.mp4
903.mp4,踢棍-Scene-001.mp4
904.mp4,第一套国际武术竞赛套路-南刀-第一段-国一南刀#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-001.mp4
905.mp4,第一套国际武术竞赛套路-南刀-第一段-国一南刀#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-003.mp4
906.mp4,第一套国际武术竞赛套路-南刀-第一段-国一南刀#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-002.mp4
907.mp4,缠头-Scene-002.mp4
908.mp4,缠头-Scene-001.mp4
909.mp4,缠头-Scene-003.mp4
910.mp4,长拳类：腾空摆莲720°+马步、旋子转体360°+旋风脚720°+马步、腾空摆莲540°+马步、-Scene-001.mp4
911.mp4,基层武术兴趣班体能训练之一-Scene-001.mp4
912.mp4,（抛+腾空摆莲360°+接）（抛+抢背+接）-Scene-002.mp4
913.mp4,（抛+腾空摆莲360°+接）（抛+抢背+接）-Scene-001.mp4
914.mp4,揽雀尾-Scene-001.mp4
915.mp4,揽雀尾-Scene-002.mp4
916.mp4,第一套国际武术竞赛套路-长拳-第四段（动作名称）-Scene-001.mp4
917.mp4,段位制长拳二段-Scene-001.mp4
918.mp4,段位制长拳二段-Scene-002.mp4
919.mp4,崩枪-Scene-001.mp4
920.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-003.mp4
921.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-006.mp4
922.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-005.mp4
923.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-001.mp4
924.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-004.mp4
925.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-007.mp4
926.mp4,【武术谢远航】最新视频来袭，快来看看吧！-Scene-002.mp4
927.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-010.mp4
928.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-033.mp4
929.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-022.mp4
930.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-008.mp4
931.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-031.mp4
932.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-032.mp4
933.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-025.mp4
934.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-011.mp4
935.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-001.mp4
936.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-036.mp4
937.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-016.mp4
938.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-043.mp4
939.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-040.mp4
940.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-023.mp4
941.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-039.mp4
942.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-015.mp4
943.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-004.mp4
944.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-013.mp4
945.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-037.mp4
946.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-045.mp4
947.mp4,业余的场地，专业的教练，如果您的孩子想在武术这方面与众不同，少走冤枉路，少花冤枉钱，浪费不必要的光阴，过来试试，我会用专业的眼光为你的孩子在武术这条路上铺路。-Scene-053.mp4
